Codigo;ID_Zona;Latitud;Longitud
PH019207;6400158;10.3908476;-75.45537117
PH019208;6400158;10.39083837;-75.45591038
PH019225;6400158;10.24739754;-75.35593548
PH019257;6400157;10.57646059;-75.21213949
PH019282;6400159;10.40471149;-75.4818277
PH019283;6400157;10.39576511;-75.51770403
PH019308;6400157;10.37561645;-75.48974946
PH019312;6400154;10.37006741;-75.48846883
PH019313;6400157;10.37186601;-75.48852637
PH019046;6400161;10.39213612;-75.50933599
PH019047;6400159;10.40761371;-75.48289709
PH019073;6400153;10.25878903;-75.33989511
PH019108;6400159;10.40896935;-75.4744193
PH019114;6400158;10.39026525;-75.45596696
PH019133;6400156;10.60134519;-75.29079191
PH019158;6400156;10.38917859;-75.45861874
PH019167;6400161;10.47429165;-75.4951734
PH019188;6400156;10.56862617;-75.32454617
PH019194;6400154;10.41031146;-75.49153078
PH019210;6400159;10.40718766;-75.51311251
PH019211;6400153;10.36618124;-75.47746829
PH019222;6400153;10.26531539;-75.34955082
PH019223;6400153;10.26476566;-75.34921342
PH019232;6400156;10.39513947;-75.49909286
PH019233;6400159;10.3983948;-75.47533393
PH019253;6400156;10.23603752;-75.19011218
PH016772;6400158;10.40031834;-75.45860499
PH016777;6400158;10.40050697;-75.45862343
PH016808;6400157;10.60476362;-75.13959009
PH016823;6400157;10.40970306;-75.4630873
PH016829;6400158;10.40249117;-75.45749523
PH016830;6400159;10.41531796;-75.44502831
PH016900;6400158;10.40416281;-75.46080396
PH016905;6400156;10.38350671;-75.45349346
PH016923;6400153;10.33169244;-75.40808758
PH016928;6400153;10.41340332;-75.51879446
PH016935;6400159;10.26119902;-75.55464754
PH016954;6400161;10.39596657;-75.51258125
PH016972;6400153;10.26233099;-75.35046771
PH017000;6400162;10.40904328;-75.4571961
PH017001;6400158;10.40075364;-75.45929298
PH017088;6400156;10.60748683;-75.28370703
PH017108;6400156;10.74007598;-75.25948484
PH019193;6400158;10.26830428;-75.4443703
PH019206;6400158;10.39075232;-75.455509
PH019209;6400156;10.34760636;-75.48882905
PH019217;6400153;10.41467511;-75.51793344
PH019243;6400162;10.534681;-75.395873
PH019248;6400158;10.4111183;-75.12877051
PH019332;6400159;10.40812088;-75.47686379
PH019333;6400158;10.38080928;-75.4730405
PH019395;6400157;10.14132871;-75.27196281
PH019426;6400159;10.2839405;-75.51572705
PH019442;6400153;10.39091726;-75.46280183
PH019446;6400161;10.47852678;-75.49210612
PH019515;6400162;10.43690011;-75.52375537
PH019516;6400153;10.39402994;-75.56074988
PH019564;6400156;10.4091504;-75.49799981
PH019577;6400156;10.35933603;-75.482914
PH019582;6400154;10.41032311;-75.49770238
PH019316;6400156;10.40931329;-75.5003757
PH019324;6400159;10.29078009;-75.51789662
PH019337;6400161;10.44534266;-75.51698327
PH019366;6400159;10.24007745;-75.55777249
PH019393;6400158;10.40189562;-75.45972548
PH019409;6400162;10.53390749;-75.39682735
PH019415;6400157;10.07943634;-75.24703067
PH019433;6400161;10.39786222;-75.51442143
PH019438;6400157;10.39914945;-75.48555362
PH019439;6400156;10.39399457;-75.49902423
PH019450;6400157;10.40541124;-75.51903168
PH019453;6400153;10.54442934;-75.44012323
PH019462;6400154;10.36767929;-75.49056659
PH019480;6400156;10.35638096;-75.48322968
PH019481;6400156;10.3562689;-75.48483242
PH019497;6400161;10.40146758;-75.51019024
PH019501;6400153;10.39390862;-75.5610466
PH019302;6400153;10.45077534;-75.36889314
PH019309;6400154;10.37015696;-75.48765127
PH019330;6400157;10.40296565;-75.49140961
PH019338;6400161;10.44578696;-75.51398195
PH019355;6400153;10.42410622;-75.54692578
PH019370;6400158;10.25984124;-75.45740943
PH019394;6400158;10.2808253;-75.44667726
PH019406;6400153;10.41619107;-75.52021991
PH019423;6400156;10.33237543;-75.48141766
PH019424;6400156;10.33593048;-75.47731719
PH019428;6400157;10.37550198;-75.48641962
PH019429;6400162;10.42449719;-75.53204854
PH019440;6400153;10.39030309;-75.46388587
PH019441;6400156;10.3939851;-75.49228324
PH019444;6400157;10.40472269;-75.46421316
PH019452;6400162;10.53778309;-75.39847033
PH019465;6400154;10.36607388;-75.49121808
PH019479;6400159;10.28287734;-75.51924884
PH017109;6400156;10.74065046;-75.25918309
PH017111;6400156;10.74014139;-75.25944724
PH017141;6400156;10.23503406;-75.18956003
PH017170;6400162;10.38521603;-75.49583528
PH017192;6400162;10.38748982;-75.50292233
PH017224;6400161;10.37134658;-75.4776765
PH017225;6400154;10.30929903;-75.40338213
PH017229;6400156;10.74035466;-75.25911402
PH017230;6400162;10.53406292;-75.39574476
PH017233;6400153;10.26355683;-75.34456924
PH017250;6400154;10.44476694;-75.27526707
PH017263;6400158;10.48935929;-75.12389674
PH017318;6400157;10.13423446;-75.24293527
PH017340;6400157;10.04398711;-75.25982346
PH017345;6400157;10.04961425;-75.26894834
PH017377;6400159;10.4193081;-75.44911567
PH017400;6400159;9.98462666;-75.30174075
PH019588;6400154;10.42395724;-75.44381137
PH019589;6400159;10.42355121;-75.44967933
PH019590;6400159;10.0044916;-75.31546005
PH019591;6400156;10.23238903;-75.19609954
PH019602;6400162;10.53699204;-75.39217035
PH019604;6400162;10.53375427;-75.39667446
PH019607;6400157;10.37249611;-75.49141602
PH019636;6400154;10.37130373;-75.49319116
PH019648;6400159;10.40827883;-75.51747143
PH019650;6400162;10.53659464;-75.39585871
PH019669;6400153;10.42541298;-75.54445077
PH019701;6400158;10.39728532;-75.46506162
PH019710;6400156;10.38229266;-75.45378888
PH019716;6400159;9.987693533;-75.30283955
PH019758;6400159;9.978889954;-75.29822432
PH019766;6400159;10.41267901;-75.48362063
PH019769;6400157;10.36995614;-75.4857057
PH019513;6400158;10.4258105;-75.51531868
PH019524;6400159;10.40264662;-75.47428811
PH019556;6400157;10.13599658;-75.26379753
PH019563;6400158;10.39204526;-75.50598652
PH019567;6400162;10.38165824;-75.49068535
PH019574;6400157;10.39394821;-75.48274983
PH019581;6400158;10.38324708;-75.46839521
PH019585;6400157;10.3947298;-75.4831273
PH019592;6400161;10.40146461;-75.51273244
PH019599;6400153;10.44558939;-75.37142753
PH019612;6400153;10.41260525;-75.51204029
PH019616;6400153;10.2596361;-75.34952233
PH019629;6400154;10.36529593;-75.50832479
PH019673;6400154;10.3717229;-75.49363524
PH019688;6400158;10.43342159;-75.51542253
PH019690;6400158;10.43859194;-75.5157285
PH019692;6400159;10.42704667;-75.44401897
PH019486;6400161;10.51510677;-75.49560204
PH019569;6400154;10.3850151;-75.48449126
PH019587;6400153;10.41720414;-75.52286025
PH019594;6400159;10.41042433;-75.48564238
PH019596;6400153;10.36697804;-75.48254069
PH019605;6400153;10.53382744;-75.39893925
PH019608;6400162;10.37415663;-75.49297112
PH019635;6400153;10.33628649;-75.41228507
PH019666;6400154;10.37178181;-75.49415914
PH019667;6400154;10.41050192;-75.49860339
PH019705;6400159;10.40947833;-75.48337673
PH019711;6400158;10.42121927;-75.51936917
PH019740;6400153;10.41617945;-75.51787305
PH019757;6400161;10.32987151;-75.4174762
PH019761;6400153;10.36811626;-75.47353903
PH019768;6400156;10.35730231;-75.49118528
PH019777;6400156;10.36305151;-75.48640853
PH017404;6400153;10.39254694;-75.47194362
PH017408;6400153;10.41541264;-75.51440917
PH017446;6400157;10.37555414;-75.48451552
PH017475;6400153;10.41212288;-75.51681219
PH017480;6400161;10.39686203;-75.15254315
PH017503;6400161;10.39392748;-75.51193543
PH017536;6400157;10.37749097;-75.48690491
PH017540;6400158;10.37185549;-75.4582514
PH017556;6400157;10.39842371;-75.52141702
PH017565;6400159;10.40609252;-75.48277102
PH017579;6400157;10.61018071;-75.14163829
PH017582;6400158;10.39071189;-75.50458987
PH017591;6400158;10.37550348;-75.47262519
PH017596;6400162;10.37486519;-75.49365176
PH017622;6400156;10.41105064;-75.50318669
PH017631;6400162;10.42539945;-75.53619095
PH017633;6400162;10.4389429;-75.52619035
PH019818;6400161;10.47912077;-75.49192589
PH019867;6400159;10.28589874;-75.51657078
PH019874;6400161;10.33184163;-75.41603697
PH019875;6400158;10.25097542;-75.35801037
PH019889;6400156;10.38132112;-75.45568103
PH019892;6400158;10.49180135;-75.13155656
PH019927;6400159;10.40025309;-75.47606923
PH019933;6400161;10.39413512;-75.50946376
PH019938;6400156;10.35763215;-75.49049425
PH019942;6400158;10.43093075;-75.51638842
PH019947;6400161;10.39262312;-75.12829196
PH019956;6400159;9.982050321;-75.29829841
PH019964;6400162;10.38870397;-75.49350265
PH020010;6400161;10.39308786;-75.51142037
PH020014;6400156;10.20636966;-75.21361824
PH020029;6400162;10.41710362;-75.46484593
PH020050;6400156;10.40199459;-75.50063165
PH019697;6400162;10.37345103;-75.49447269
PH019700;6400153;10.39091726;-75.46280183
PH019733;6400156;10.38246619;-75.46015564
PH019741;6400153;10.41192466;-75.51841609
PH019743;6400157;10.6147383;-75.14223963
PH019774;6400162;10.2526169;-75.34156412
PH019780;6400158;10.39115944;-75.45071036
PH019782;6400161;10.44410765;-75.51778927
PH019785;6400161;10.38888911;-75.51203133
PH019787;6400156;10.41336444;-75.50556993
PH019802;6400153;10.41004271;-75.53794876
PH019813;6400161;10.36960848;-75.47681383
PH019819;6400161;10.47878278;-75.49199065
PH019826;6400162;10.53886802;-75.39004968
PH019827;6400154;10.4216662;-75.44259585
PH019877;6400161;10.39447746;-75.51153618
PH019888;6400162;10.42177952;-75.46032908
PH017648;6400153;10.40402788;-75.5545409
PH017654;6400159;10.4104593;-75.47324444
PH017661;6400156;10.41152318;-75.50602762
PH017686;6400154;10.38678639;-75.48499443
PH017691;6400159;10.40215522;-75.47317118
PH017719;6400158;10.39130172;-75.50768597
PH017741;6400153;10.26086963;-75.33947944
PH017743;6400162;10.38297284;-75.48970471
PH017749;6400161;10.39746583;-75.15149712
PH017768;6400161;10.37376299;-75.47873118
PH017778;6400159;10.40327569;-75.47928113
PH017787;6400154;10.42426285;-75.4445244
PH017836;6400159;10.28858021;-75.51824483
PH017837;6400156;10.40881097;-75.50054133
PH017889;6400159;9.98550085;-75.30038539
PH017896;6400154;10.41908808;-75.44233548
PH017933;6400159;10.40804852;-75.51250018
PH019793;6400162;10.41397711;-75.45937938
PH019796;6400156;10.40888604;-75.50891553
PH019804;6400162;10.53831156;-75.39298041
PH019831;6400161;10.32792207;-75.40902014
PH019834;6400156;10.40853598;-75.50817881
PH019835;6400154;10.41154276;-75.48887555
PH019852;6400156;10.22820498;-75.19051518
PH019855;6400153;10.26157714;-75.34388389
PH019871;6400158;10.37243292;-75.47143305
PH019878;6400154;10.368818;-75.49732435
PH019896;6400157;10.37478042;-75.4904354
PH019952;6400161;10.33246707;-75.42971412
PH019966;6400154;10.39074226;-75.48523831
PH019970;6400153;10.36286732;-75.48070019
PH019972;6400158;10.43095894;-75.51615287
PH019994;6400162;10.53127791;-75.39759982
PH020015;6400156;10.20655608;-75.21381896
PH020058;6400158;10.38340763;-75.4685275
PH020062;6400153;10.53202439;-75.40016402
PH020064;6400153;10.34274525;-75.41961548
PH020091;6400157;10.40062602;-75.48137628
PH020121;6400162;10.53942677;-75.39221525
PH020168;6400156;10.34234706;-75.49403396
PH020170;6400158;10.38921273;-75.45213462
PH020230;6400156;10.40126753;-75.50318097
PH020239;6400158;10.27933277;-75.44846985
PH020243;6400157;10.60413278;-75.13944301
PH020257;6400154;10.31152419;-75.40700028
PH020259;6400156;10.41069534;-75.50322138
PH020269;6400162;10.42960248;-75.53735922
PH020271;6400162;10.43432435;-75.52689078
PH020272;6400156;10.56740149;-75.32412756
PH020281;6400158;10.21623424;-75.43831341
PH020282;6400158;10.2167866;-75.43918144
PH019893;6400161;10.3308945;-75.4156354
PH019899;6400156;10.38343474;-75.46068649
PH019900;6400161;10.37438108;-75.48053442
PH019950;6400154;10.4245415;-75.44258804
PH019955;6400158;10.27815938;-75.44440355
PH019967;6400159;10.40932153;-75.47007466
PH019971;6400161;10.4838078;-75.47421345
PH019974;6400161;10.48100405;-75.4919113
PH019985;6400153;10.25807559;-75.35113415
PH020011;6400162;10.38793499;-75.49157772
PH020072;6400159;10.29002491;-75.51537053
PH020079;6400161;10.37658672;-75.47464908
PH020082;6400162;10.53939049;-75.39011987
PH020084;6400159;10.24220876;-75.55464161
PH020086;6400154;10.32753375;-75.41315452
PH020110;6400158;10.25473891;-75.35701059
PH020130;6400161;10.37225748;-75.48108224
PH017941;6400156;10.34443289;-75.48556454
PH017976;6400157;10.37216143;-75.48662191
PH017978;6400157;10.37311138;-75.48845997
PH017982;6400162;10.37662267;-75.49391907
PH018000;6400159;10.2889972;-75.51541839
PH018013;6400154;10.41779521;-75.44040721
PH018080;6400156;10.73964446;-75.2599787
PH018101;6400158;10.39609797;-75.5014783
PH018108;6400156;10.16703331;-75.29655083
PH018124;6400162;10.38338342;-75.49123593
PH018144;6400161;10.39648609;-75.50911568
PH018163;6400154;10.37001071;-75.49989754
PH018189;6400158;10.27182247;-75.43936552
PH018190;6400157;10.40017567;-75.5197985
PH018201;6400157;10.61326193;-75.14067136
PH018209;6400157;10.05069345;-75.26906837
PH018233;6400159;9.986799894;-75.30351195
PH020021;6400154;10.41093536;-75.49402826
PH020044;6400161;10.32876286;-75.43034722
PH020057;6400161;10.39762259;-75.50879868
PH020063;6400158;10.49371249;-75.11949655
PH020126;6400161;10.33448206;-75.4218118
PH020127;6400159;9.98037855;-75.30075548
PH020129;6400153;10.39024609;-75.46449043
PH020154;6400162;10.26337661;-75.33463873
PH020157;6400158;10.39423213;-75.50309001
PH020203;6400162;10.38106258;-75.48873634
PH020218;6400162;10.5389707;-75.39372772
PH020224;6400158;10.24366247;-75.44465742
PH020225;6400154;10.40845065;-75.49327103
PH020228;6400159;10.4046789;-75.47285003
PH020276;6400157;10.13804283;-75.22746228
PH020279;6400158;10.21713998;-75.44061139
PH020280;6400158;10.21651735;-75.43970883
PH020291;6400153;10.38062132;-75.46363674
PH020295;6400157;10.39971256;-75.4720965
PH020329;6400154;10.43960294;-75.28557394
PH020334;6400153;10.25770559;-75.3460588
PH020337;6400156;10.33488658;-75.47828067
PH020343;6400153;10.4447949;-75.37201189
PH020347;6400153;10.25854931;-75.3425948
PH020359;6400159;10.4039419;-75.51494454
PH020383;6400161;10.48507054;-75.4753802
PH020391;6400153;10.33458669;-75.41242004
PH020392;6400154;10.3738334;-75.49963891
PH020400;6400153;10.26117673;-75.35272947
PH020401;6400156;10.22822016;-75.19015543
PH020408;6400156;10.39391925;-75.49640488
PH020413;6400159;10.39931387;-75.47542781
PH020455;6400156;10.35755289;-75.49392195
PH020469;6400156;10.40739409;-75.49824536
PH020135;6400157;10.40008988;-75.47260436
PH020139;6400162;10.44128056;-75.52026562
PH020141;6400153;10.42043687;-75.54792092
PH020193;6400159;10.00220487;-75.31379944
PH020198;6400154;10.41039908;-75.49299448
PH020244;6400159;10.41730032;-75.4487409
PH020248;6400157;10.14407857;-75.27665131
PH020265;6400157;10.41514171;-75.4634722
PH020299;6400161;10.48253876;-75.49273114
PH020327;6400156;10.56901371;-75.32216945
PH020335;6400159;10.41016175;-75.48286557
PH020345;6400159;9.96332655;-75.28308627
PH020346;6400153;10.26195378;-75.34501962
PH020350;6400158;10.39414497;-75.50052964
PH020362;6400161;10.39995253;-75.14857638
PH020386;6400157;10.40237916;-75.51583837
PH020388;6400154;10.41994583;-75.44262808
PH018240;6400157;10.60966564;-75.14305182
PH018259;6400159;9.96407694;-75.28782855
PH018274;6400161;10.37194693;-75.47741872
PH018275;6400162;10.38227499;-75.49435487
PH018279;6400156;10.38624907;-75.4582175
PH018306;6400159;10.28202833;-75.51657537
PH018330;6400157;10.4149249;-75.46535967
PH018360;6400161;10.44810843;-75.51552458
PH018367;6400153;10.42475911;-75.54479007
PH018379;6400162;10.38138105;-75.48976014
PH018381;6400158;10.37144255;-75.46938412
PH018389;6400159;10.41367629;-75.52807655
PH018393;6400154;10.42458657;-75.44444744
PH018408;6400154;10.33353359;-75.40238991
PH018409;6400162;10.25606895;-75.34242148
PH018437;6400153;10.44646894;-75.37188793
PH018458;6400162;10.25089401;-75.34096378
PH020289;6400157;10.37561117;-75.48864003
PH020344;6400158;10.2494001;-75.35415541
PH020355;6400159;10.28128051;-75.51323573
PH020369;6400162;10.25168952;-75.33866748
PH020373;6400161;10.39205227;-75.51282866
PH020384;6400162;10.42833;-75.53225245
PH020397;6400154;10.41982283;-75.44213757
PH020410;6400157;10.40516534;-75.48523864
PH020412;6400156;10.39187601;-75.49529606
PH020422;6400162;10.4400435;-75.52487993
PH020424;6400162;10.53537323;-75.39303482
PH020428;6400158;10.39462655;-75.50491343
PH020435;6400156;10.56701909;-75.32744203
PH020449;6400157;10.40578024;-75.46204861
PH020452;6400162;10.38157623;-75.49920265
PH020467;6400161;10.3313589;-75.40821968
PH020476;6400161;10.37680279;-75.47407095
PH020471;6400154;10.37013366;-75.49749067
PH020478;6400157;10.39804342;-75.46617311
PH020491;6400161;10.32882126;-75.40961773
PH020498;6400159;10.23816464;-75.55255234
PH020511;6400153;10.53486026;-75.40131879
PH020522;6400154;10.39042728;-75.48362963
PH020525;6400159;10.28070071;-75.51191994
PH020526;6400157;10.40360087;-75.51789813
PH020531;6400154;10.41841623;-75.43745863
PH020543;6400158;10.39332536;-75.50527666
PH020551;6400153;10.41081575;-75.51412009
PH020552;6400156;10.41026053;-75.50752416
PH020554;6400162;10.42664226;-75.52896269
PH020578;6400157;10.61484669;-75.16752865
PH020598;6400159;10.26254803;-75.55632585
PH020621;6400156;10.39636808;-75.49834628
PH020623;6400156;10.38985869;-75.45623806
PH018459;6400162;10.37844481;-75.49050864
PH018466;6400158;10.39646882;-75.46350136
PH018467;6400153;10.534795;-75.398277
PH018470;6400159;9.97444694;-75.29285385
PH018522;6400154;10.40817793;-75.490936
PH018548;6400162;10.53404445;-75.39701811
PH018554;6400153;10.25536531;-75.35037625
PH018569;6400159;10.41070963;-75.48699857
PH018580;6400156;10.38950196;-75.45524139
PH018599;6400153;10.41792056;-75.52165318
PH018626;6400154;10.38479712;-75.47791798
PH018631;6400156;10.35645913;-75.49063593
PH018649;6400159;10.41160405;-75.48853131
PH018725;6400159;10.40501092;-75.51440845
PH018727;6400162;10.41372982;-75.45549367
PH018738;6400154;10.40717418;-75.49430678
PH018756;6400162;10.41939614;-75.46182096
PH020389;6400162;10.53764778;-75.39132647
PH020430;6400161;10.37535827;-75.47385584
PH020434;6400156;10.56187269;-75.32776052
PH020437;6400162;10.25333121;-75.33724683
PH020444;6400158;10.43729531;-75.5184263
PH020447;6400154;10.36890375;-75.50019566
PH020460;6400154;10.367858;-75.49800737
PH020462;6400159;10.40357742;-75.47399417
PH020468;6400156;10.41239882;-75.50551146
PH020473;6400156;10.41134252;-75.50432985
PH020502;6400162;10.53628742;-75.39397174
PH020528;6400154;10.41975589;-75.43919485
PH020530;6400154;10.41840821;-75.43923307
PH020535;6400154;10.32214374;-75.40612958
PH020540;6400154;10.36597517;-75.4975495
PH020546;6400159;10.24165326;-75.55380156
PH020549;6400159;10.29000251;-75.51723473
PH020503;6400157;10.60708869;-75.14579143
PH020507;6400162;10.41230945;-75.46168081
PH020515;6400159;10.24008529;-75.55765706
PH020519;6400159;10.42000057;-75.52959234
PH020532;6400154;10.41823816;-75.43759734
PH020534;6400157;10.14140792;-75.27261721
PH020536;6400162;10.37576311;-75.4961468
PH020541;6400154;10.36521094;-75.4977127
PH020550;6400153;10.41062412;-75.51227349
PH020565;6400156;10.20499499;-75.209249
PH020573;6400153;10.4084574;-75.53552187
PH020577;6400153;10.44655404;-75.37131845
PH020581;6400153;10.2616464;-75.34972434
PH020597;6400159;10.26257319;-75.55561077
PH020605;6400159;10.234402;-75.55353604
PH020610;6400161;10.32758536;-75.42370964
PH020616;6400158;10.37305229;-75.45959003
PH020635;6400153;10.33850678;-75.40857877
PH020639;6400161;10.49002103;-75.47638603
PH020645;6400154;10.37416964;-75.49817349
PH020649;6400154;10.40665476;-75.49081028
PH020653;6400159;10.28375637;-75.51874576
PH020654;6400158;10.41998957;-75.52146891
PH020663;6400157;10.37214677;-75.48388872
PH020672;6400158;10.40070347;-75.45903875
PH020692;6400156;10.38462153;-75.45197911
PH020722;6400156;10.35711618;-75.49017871
PH020726;6400156;10.36346496;-75.4870991
PH020729;6400156;10.3614871;-75.48334301
PH020731;6400156;10.35582457;-75.4840558
PH020737;6400158;10.44494153;-75.27156453
PH020744;6400161;10.39305842;-75.51125005
PH020755;6400159;10.28322455;-75.5158933
PH020757;6400153;10.36707728;-75.4835074
PH018760;6400162;10.41792282;-75.46191014
PH018761;6400156;10.38897023;-75.45952015
PH018783;6400157;10.13456649;-75.24452414
PH018784;6400158;10.24811903;-75.35629749
PH018786;6400159;9.976652815;-75.29625189
PH018790;6400158;10.40356588;-75.46001986
PH018791;6400156;10.38564602;-75.45669893
PH018804;6400162;10.41683649;-75.45841603
PH018810;6400157;10.57346371;-75.21371864
PH018815;6400153;10.26042961;-75.35321621
PH018843;6400159;10.42236159;-75.53009729
PH018848;6400162;10.37412674;-75.49234061
PH018849;6400158;10.39409846;-75.50365041
PH018860;6400153;10.26260369;-75.34387977
PH018881;6400153;10.26722916;-75.34954704
PH018916;6400153;10.33811374;-75.40863201
PH018938;6400158;10.38889021;-75.50871466
PH020572;6400159;10.40387111;-75.51345953
PH020574;6400162;10.53887549;-75.39361967
PH020576;6400162;10.53468685;-75.39773892
PH020582;6400157;10.13360737;-75.24286461
PH020594;6400154;10.37054668;-75.50468759
PH020596;6400156;10.34580979;-75.49460487
PH020603;6400159;10.24017193;-75.55294957
PH020622;6400156;10.39667687;-75.49872271
PH020638;6400154;10.41161122;-75.49497154
PH020640;6400162;10.53553651;-75.39219732
PH020662;6400157;10.37889976;-75.48873675
PH020673;6400156;10.40986952;-75.5076664
PH020674;6400157;10.38648205;-75.51526479
PH020680;6400161;10.3330042;-75.4177003
PH020684;6400162;10.37665678;-75.49608186
PH020720;6400157;10.40135315;-75.47188394
PH020738;6400158;10.44504708;-75.27176379
PH020626;6400153;10.36165103;-75.48013954
PH020633;6400154;10.44097973;-75.27701504
PH020643;6400153;10.33365711;-75.41038769
PH020658;6400162;10.25272198;-75.33562738
PH020661;6400154;10.41198876;-75.49430029
PH020687;6400154;10.38448147;-75.47940515
PH020689;6400153;10.36420779;-75.48155172
PH020697;6400153;10.4234708;-75.54559162
PH020716;6400162;10.38436279;-75.5037516
PH020718;6400154;10.4112216;-75.49750395
PH020728;6400153;10.3621107;-75.48038165
PH020743;6400161;10.39105635;-75.51359598
PH020745;6400157;10.37661242;-75.48852168
PH020749;6400156;10.39998812;-75.49967923
PH020756;6400158;10.39681091;-75.45686524
PH020762;6400158;10.4194426;-75.51900649
PH020769;6400159;9.98415423;-75.30250041
PH020759;6400157;10.38641153;-75.51449185
PH020763;6400159;10.40561338;-75.51541887
PH020767;6400154;10.44388497;-75.273971
PH020780;6400153;10.42422409;-75.54690857
PH020784;6400157;10.61734725;-75.1414239
PH020790;6400154;10.31530076;-75.41520816
PH020802;6400162;10.43617247;-75.52896426
PH020807;6400159;9.966132935;-75.28470531
PH020810;6400159;10.00394277;-75.31506613
PH020820;6400161;10.39046684;-75.51408923
PH020821;6400162;10.43881755;-75.52496692
PH020825;6400162;10.25517676;-75.34254111
PH020874;6400153;10.53155236;-75.40042318
PH020877;6400159;10.40987863;-75.4880482
PH020882;6400153;10.41981207;-75.54545833
PH020886;6400154;10.41422626;-75.48838866
PH020892;6400153;10.39533617;-75.47753703
PH018947;6400157;10.37337363;-75.48302114
PH018954;6400158;10.49476627;-75.12556087
PH018975;6400162;10.42914687;-75.53023385
PH018981;6400157;9.982838;-75.268628
PH018996;6400162;10.43783096;-75.52674218
PH019005;6400156;10.2050689;-75.21210324
PH019056;6400159;10.40417841;-75.51035738
PH019063;6400154;10.40758436;-75.49101748
PH019067;6400153;10.41347907;-75.52159951
PH019091;6400158;10.49278429;-75.12397789
PH019106;6400159;10.40753398;-75.50960252
PH019111;6400156;10.38956443;-75.45669694
PH019118;6400153;10.41421207;-75.51666758
PH019120;6400161;10.48149416;-75.49184854
PH019140;6400153;10.38991824;-75.47725289
PH019191;6400161;10.40144072;-75.16389911
PH019192;6400156;10.60330998;-75.28902166
PH020748;6400162;10.38093217;-75.49665263
PH020750;6400156;10.39445286;-75.49894691
PH020760;6400158;10.42379598;-75.52008545
PH020782;6400159;10.41778885;-75.44891817
PH020785;6400158;10.44546818;-75.27043093
PH020786;6400158;10.44773532;-75.27552149
PH020789;6400154;10.31564935;-75.41671226
PH020795;6400159;10.41052672;-75.4864881
PH020799;6400161;10.36949672;-75.47589418
PH020809;6400156;10.23345592;-75.18787928
PH020814;6400158;10.4221831;-75.5175174
PH020826;6400157;10.13828605;-75.2298316
PH020835;6400162;10.43106692;-75.53202246
PH020840;6400157;10.39908649;-75.52030193
PH020852;6400153;10.44324455;-75.37320651
PH020854;6400159;9.983409094;-75.30203439
PH020862;6400157;10.39941709;-75.52044399
PH020894;6400159;10.24072284;-75.55628048
PH020902;6400153;10.26158242;-75.35249814
PH020908;6400157;10.37070631;-75.48659022
PH020913;6400158;10.39619571;-75.50436231
PH020914;6400162;10.3827954;-75.4917964
PH020915;6400161;10.39558812;-75.51646493
PH020916;6400161;10.39032476;-75.51424426
PH020981;6400157;9.96451265;-75.28205171
PH020987;6400159;10.2449038;-75.55239208
PH020988;6400159;10.2390813;-75.55927829
PH020991;6400158;10.42718171;-75.51564418
PH020992;6400161;10.44060702;-75.51803977
PH020997;6400154;10.07849427;-75.13984378
PH021005;6400161;10.08000657;-75.14126648
PH021006;6400154;10.08065678;-75.14133319
PH021014;6400161;10.08268885;-75.14031416
PH021045;6400154;10.3842196;-75.4837376
PH020771;6400159;10.00208583;-75.31427499
PH020773;6400159;10.23951643;-75.55851046
PH020774;6400157;10.41524591;-75.46522837
PH020777;6400158;10.42416022;-75.51584999
PH020781;6400162;10.43366213;-75.52705936
PH020787;6400156;10.56660849;-75.32838211
PH020793;6400154;10.41291923;-75.49720428
PH020794;6400159;10.41197706;-75.48678782
PH020806;6400159;10.41128311;-75.45566754
PH020813;6400159;10.40911477;-75.48343889
PH020824;6400153;10.5315892;-75.40185808
PH020827;6400161;10.33288122;-75.42942925
PH020831;6400162;10.38098027;-75.49690065
PH020850;6400153;10.41350957;-75.51531212
PH020853;6400158;10.27214666;-75.43825815
PH020863;6400154;10.41886283;-75.44375964
PH020896;6400162;10.41962557;-75.46078975
PH019195;6400161;10.37772153;-75.48036225
PH019221;6400153;10.26515309;-75.34899437
PH019234;6400156;10.36450928;-75.48323959
PH019236;6400156;10.34791176;-75.48844694
PH019256;6400157;10.57546889;-75.213206
PH019268;6400154;10.32237367;-75.4091152
PH019271;6400154;10.39020809;-75.4800784
PH019311;6400154;10.37032611;-75.48774306
PH019315;6400162;10.3810049;-75.49251179
PH019334;6400156;10.39626481;-75.49214937
PH019343;6400157;10.1607591;-75.29740222
PH019365;6400159;9.966466454;-75.28419267
PH019374;6400156;10.40000506;-75.49564764
PH019387;6400156;10.38799573;-75.45941391
PH019416;6400154;10.32050656;-75.40971499
PH019461;6400154;10.36489038;-75.49250945
PH019463;6400154;10.36856604;-75.48864808
PH021046;6400157;10.40217057;-75.52058332
PH021050;6400158;10.38973398;-75.50032915
PH021051;6400153;10.42067191;-75.54730939
PH021052;6400158;10.42323648;-75.51575724
PH021059;6400157;10.13401597;-75.24291482
PH021060;6400159;9.97805307;-75.29925764
PH021068;6400158;10.3786864;-75.47305641
PH021069;6400159;10.40472199;-75.51142461
PH021085;6400153;10.36474469;-75.47537961
PH021086;6400159;10.23444255;-75.55348136
PH021091;6400153;10.42648115;-75.54521449
PH021098;6400156;10.60068949;-75.29181675
PH021106;6400162;10.37823068;-75.50183374
PH021119;6400154;10.42059475;-75.44693099
